588,30,80,17,70,2,56,18,53,52,35,42,42,25,2,12,0,19,67,87,20,40,82,91,43,25,43,39,82,7,58,52,83,69,47,3,97,40,42,31,33,58,75,79,5,58,66,12,25,1,65,58,54,94,6,71,75,85,63,26,0,24,99,6,0,78,4,61,50,80,29,83,82,92,39,60,98,63,64,19,59,68,81,38,55,29,41,38,9,21,28,4,47,26,23,17,32,18,73,96,66,59,58,91,99,44,1,71,91,16,43,98,66,2,46,51,81,54,17,8,5,15,66,2,80,62,9,93,93,94,79,23,68,75,57,59,88,78,44,14,11,97,96,73,53,62,96,92,50,81,85,97,92,89,30,13,75,45,88,35,51,92,57,44,50,43,1,17,81,25,4,47,47,9,84,84,38,8,59,9,64,8,15,89,67,59,79,59,42,90,15,72,39,94,67,84,66,5,4,35,71,25,79,79,42,35,4,89,64,17,28,89,69,55,33,37,10,93,58,85,65,64,18,63,88,92,70,28,60,38,24,26,61,2,45,31,6,1,56,10,14,98,35,76,82,40,54,12,50,57,78,22,53,53,50
218,61,88,13,25,47,99,75,44,57,42,62,6,29,21,82,58,75,72,35,75,59,81,99,87,71,10,21,71,89,34,98,4,25,55,9,33,83,2,16,90,27,30,14,12,9,31,3,19,28,2,56,40,6,75,48,91,74,77,12,25,53,75,63,54,0,95,72,86,46,55,9,7,27,51,99,78,83,62,91,62,94,54,61,53,80,24,97,39,61,44,93,38,31,89,9,34,26,31,65,11,61,72,67,5,68,47,36,69,38,69,35,7,7,68,6,83,53,77,80,20,31,41,70,12,51,25,37,5,48,4,59,65,30,13,53,58,17,29,37,37,86,78,74,55,43,49,5,78,26,1,79,31,42,36,75,33,89,57,78,30,31,22,78,80,2,13,85,36,79,87,78,85,18,41,70,5,39,33,60,22,5,69,67,16,18,17,29,96,79,42,88,69,47,40,76,61,39,10,17,70,9,37,97,50,95,53,51,38,5,76,97,1,47,51,39,71,99,12,87,17,59,94,44,78,1,80,44,99,40,26,16,81,7,73,91,5,52,22,75,47,22,34,58,38,75,4,55,97,63,36,26,51,30,12
818,55,75,50,87,36,75,95,4,67,42,30,36,65,33,14,19,88,11,94,15,71,44,76,61,73,97,68,62,81,8,43,77,76,24,29,64,74,48,3,86,55,37,16,7,47,71,65,6,84,60,38,24,4,32,63,3,60,79,22,71,50,14,62,22,84,0,88,1,85,86,78,74,51,71,39,47,28,90,84,34,17,25,91,95,26,42,82,21,53,36,6,60,21,70,55,1,68,75,80,66,24,59,14,45,50,66,87,73,80,56,42,58,51,15,88,69,6,99,31,57,13,47,27,44,13,37,3,8,72,59,74,38,25,26,90,83,64,59,16,23,56,10,97,98,65,49,39,81,94,56,98,51,51,4,57,92,16,12,81,1,23,88,1,69,38,43,11,91,50,63,67,55,80,48,38,1,8,29,37,79,28,91,23,55,92,64,64,8,51,4,48,42,75,85,64,19,30,86,58,83,79,3,19,77,1,83,40,18,37,81,94,95,58,43,7,1,68,43,97,66,42,9,1,64,91,29,8,9,84,99,22,28,80,54,10,61,92,59,77,46,52,1,77,76,42,54,29,14,53,56,62,15,60,78
222,52,53,55,52,63,11,52,68,64,78,7,3,80,42,36,84,56,89,2,59,12,94,13,88,76,35,84,63,57,83,18,1,97,55,0,94,89,36,13,7,46,33,31,95,46,45,70,67,13,29,60,78,9,67,83,55,28,60,59,93,43,17,14,94,33,58,0,44,81,88,91,26,73,26,13,82,34,29,48,83,31,77,12,84,14,84,36,83,71,1,73,6,39,92,89,41,95,45,21,13,84,47,17,16,55,32,72,78,0,8,52,94,81,18,68,71,24,13,41,38,93,92,79,37,48,5,35,56,69,94,9,57,97,61,84,88,10,81,8,18,8,88,74,22,81,79,5,56,19,3,7,43,31,1,95,25,70,98,8,50,78,56,32,29,81,14,56,46,59,57,86,41,13,25,95,76,41,73,95,79,51,14,47,80,81,8,90,72,7,25,4,35,56,61,22,18,46,29,97,78,72,43,52,88,24,87,15,52,40,27,54,3,42,19,54,98,99,89,93,50,54,96,31,22,92,79,63,84,40,13,4,33,44,44,27,5,36,61,35,36,39,20,18,82,59,54,33,76,10,49,69,73,66,60
226,88,9,8,10,77,94,9,98,1,32,29,94,68,5,70,16,2,71,37,23,81,93,69,8,17,0,8,13,43,31,79,56,87,5,15,41,81,91,7,11,21,71,18,87,96,65,68,25,63,61,3,28,95,49,76,70,84,46,55,93,70,58,36,2,23,75,6,0,0,39,95,62,96,77,1,69,57,0,34,93,87,42,50,69,76,6,54,62,90,95,99,33,61,89,95,35,75,24,37,56,14,36,7,5,96,56,57,64,39,42,91,82,5,54,71,47,4,69,24,47,26,68,71,95,66,57,28,58,96,37,22,0,49,37,84,15,32,21,63,82,7,21,37,25,89,18,10,53,18,6,18,94,70,14,78,30,85,6,73,3,3,89,42,67,35,0,76,54,91,51,24,15,90,8,39,21,13,92,28,67,95,92,45,75,99,55,98,45,85,86,8,59,59,42,16,4,95,24,67,88,79,88,14,37,52,7,46,46,2,59,0,44,9,34,16,71,55,18,43,95,9,79,72,17,35,91,78,52,90,72,68,56,43,77,50,21,37,55,8,58,31,74,69,47,70,9,55,4,5,99,33,23,53,80
232,60,21,54,37,94,50,58,89,80,27,96,31,5,9,51,16,75,16,5,55,61,53,62,83,22,66,15,25,27,48,27,21,13,74,52,10,42,95,35,60,19,1,12,62,1,3,20,5,93,69,21,13,71,49,85,12,87,24,71,4,77,13,9,33,4,25,19,68,0,82,34,79,23,82,45,35,90,9,53,13,7,2,16,59,41,88,68,74,46,37,60,86,15,74,53,11,78,26,84,74,82,6,38,16,56,80,20,11,48,50,36,55,36,84,84,90,46,75,89,38,70,92,8,51,39,36,30,28,76,25,65,44,43,97,68,60,18,22,41,0,64,37,45,12,16,13,88,11,29,14,21,41,13,82,34,65,69,26,15,67,85,63,95,53,49,98,95,61,73,93,14,24,31,82,8,60,68,26,20,33,23,13,96,98,94,97,18,36,5,53,22,26,20,81,80,24,7,83,84,52,40,37,71,36,46,72,91,56,26,33,45,58,89,79,26,77,90,63,94,36,23,37,47,85,39,93,59,50,96,6,20,28,7,34,36,53,90,57,92,93,91,30,8,34,76,59,32,93,57,39,84,18,85,23
233,45,98,13,36,71,98,26,38,93,28,99,95,65,58,24,89,94,81,30,31,30,71,5,56,22,77,22,96,68,1,53,68,12,94,82,91,14,12,36,54,9,93,28,15,36,96,27,89,43,90,79,25,84,65,67,4,49,64,16,64,81,2,52,79,87,82,22,44,45,0,57,40,32,18,46,11,91,64,4,76,70,81,81,93,6,92,36,64,65,4,2,15,85,17,12,30,31,66,94,11,2,30,96,69,12,91,76,52,62,8,99,90,19,19,62,35,15,77,17,72,60,18,72,85,78,34,71,96,35,89,65,21,23,16,63,77,44,69,19,52,60,0,36,47,69,89,83,78,22,22,42,50,97,46,9,4,97,4,18,60,78,12,50,15,85,38,9,49,15,9,64,95,98,22,96,67,63,18,8,85,66,84,43,70,26,85,77,47,32,75,13,20,96,21,69,15,95,91,50,63,75,29,99,34,99,85,56,71,66,68,86,17,95,40,37,82,61,99,21,65,90,24,89,79,47,79,6,64,53,27,68,49,10,23,48,31,85,94,77,65,32,1,65,21,38,40,5,78,66,22,82,47,36,6
231,73,79,4,31,56,79,93,65,36,42,72,7,56,91,34,42,1,93,9,72,59,21,32,54,35,18,47,0,13,25,43,15,1,62,65,9,72,8,30,94,57,75,42,94,40,53,64,40,56,52,21,16,49,48,7,60,77,13,65,67,2,95,69,96,53,47,54,35,84,93,0,94,68,90,69,30,11,9,76,32,18,95,67,78,63,18,12,4,12,6,84,77,48,37,99,56,45,92,47,71,0,42,56,39,30,66,43,40,57,59,92,88,8,81,38,34,69,3,85,3,40,35,69,47,3,73,97,56,61,96,44,10,63,65,13,69,22,20,69,59,71,17,34,16,16,41,20,29,98,85,61,91,62,55,56,33,39,92,41,43,29,33,26,90,92,74,30,25,7,89,61,39,92,58,75,24,70,85,27,45,22,88,87,26,52,67,65,56,14,4,32,42,60,47,93,98,66,53,77,52,85,26,24,10,0,89,57,12,69,11,47,4,32,89,51,19,63,78,37,47,58,85,12,24,4,27,43,30,92,14,61,56,82,14,73,35,13,11,73,46,85,86,52,59,19,58,62,83,96,55,43,80,92,60
234,94,26,36,29,25,32,38,8,22,54,37,88,29,18,82,15,67,13,85,19,45,18,40,65,1,23,45,57,50,69,80,39,82,83,3,79,98,65,71,89,56,28,75,95,15,80,8,66,48,88,6,26,99,30,84,5,22,79,83,94,16,81,60,28,39,18,75,72,75,75,19,0,13,99,62,23,13,13,40,99,21,87,22,21,25,46,6,69,67,42,45,93,1,85,14,47,60,75,31,89,5,27,37,5,94,17,23,58,76,81,17,2,27,91,79,4,54,45,94,79,80,79,91,1,45,16,16,79,29,88,5,81,72,91,25,88,46,77,10,91,64,69,32,26,10,78,60,86,92,5,35,54,53,92,15,67,62,33,87,6,15,59,80,58,68,38,75,28,25,50,73,94,48,62,45,76,7,18,12,8,4,53,96,4,69,98,55,80,74,4,91,97,7,85,86,48,69,79,93,59,35,58,61,25,35,59,73,89,10,10,17,90,94,74,24,55,18,2,85,14,11,17,67,68,26,87,38,95,90,74,0,53,19,97,29,44,90,1,50,51,50,58,33,27,2,16,86,61,37,50,34,61,87,18
238,68,49,62,90,39,63,20,94,59,31,23,18,92,47,79,16,35,15,41,88,34,8,80,13,65,57,92,15,28,7,92,95,76,21,15,31,75,70,40,43,46,72,15,40,82,72,66,95,4,37,33,25,51,64,55,9,20,10,65,76,4,27,53,85,70,15,81,8,85,9,82,78,0,37,29,66,88,71,53,86,54,53,99,29,0,76,10,32,55,5,30,30,13,83,0,79,17,92,91,49,63,48,83,52,77,95,63,28,87,74,77,11,43,12,29,18,61,71,43,14,7,18,30,6,28,61,53,79,11,73,93,91,56,86,86,9,86,44,82,40,60,97,27,69,9,16,69,11,54,5,87,42,2,68,16,0,0,93,74,53,19,39,87,0,63,32,17,24,52,23,70,93,55,16,41,81,17,77,76,6,45,53,43,82,75,93,85,17,55,88,88,50,89,67,88,20,81,40,74,50,63,88,96,91,75,76,17,45,24,55,96,10,97,18,66,79,20,22,60,9,54,50,97,34,18,73,72,6,47,70,76,94,1,95,48,38,65,42,62,37,58,0,89,53,10,65,26,77,62,46,44,40,46,50
242,11,96,41,85,64,54,29,66,17,67,99,82,15,39,36,95,39,38,17,86,57,9,32,20,61,59,89,16,32,60,67,62,0,44,29,13,86,2,26,47,76,41,59,99,6,43,61,48,56,55,59,30,67,25,35,61,57,40,7,50,80,80,84,11,46,28,45,94,34,39,58,80,10,0,38,77,53,26,31,79,16,64,80,87,32,17,83,98,16,13,45,39,28,60,6,83,17,53,25,52,77,0,87,57,18,66,4,48,66,54,23,59,47,83,74,10,34,98,23,14,96,78,91,4,21,67,72,75,40,59,86,59,64,1,96,35,29,55,76,19,43,54,84,99,43,56,50,47,72,1,11,47,41,64,3,11,75,42,88,12,23,91,30,96,13,59,4,48,66,95,55,92,81,37,30,3,14,77,11,91,61,43,47,31,42,17,93,18,60,33,21,63,65,43,2,49,48,38,54,68,32,59,60,32,9,82,23,22,0,83,96,28,72,21,16,82,89,5,74,39,65,94,93,6,71,47,92,64,63,46,15,77,53,54,24,34,32,67,55,17,58,30,68,34,71,31,40,97,32,36,8,6,33,5
246,85,4,30,9,44,30,47,76,63,35,14,43,52,74,73,11,78,46,35,30,80,57,19,28,90,20,33,48,53,22,12,21,8,78,68,23,64,91,98,42,3,47,53,17,91,6,79,47,47,0,82,43,31,6,18,44,30,32,66,92,72,48,80,51,10,56,10,42,47,29,86,49,73,44,0,37,16,80,58,6,31,20,39,58,57,88,62,43,97,34,60,57,79,68,11,53,55,47,57,53,23,93,70,16,70,54,40,52,90,17,29,27,93,77,29,75,90,66,72,58,43,56,87,82,88,32,70,34,51,94,74,84,5,14,44,58,73,60,89,84,83,82,29,54,63,90,45,8,1,32,58,29,96,92,81,78,79,20,49,87,52,39,52,8,72,63,20,50,75,84,11,8,24,98,49,53,27,91,57,88,2,79,65,86,84,57,84,83,44,57,37,14,86,92,58,22,78,8,82,31,50,75,75,46,74,76,66,19,67,1,74,12,24,58,1,95,53,85,98,30,64,31,12,72,4,5,53,82,79,85,71,4,32,87,29,71,20,6,34,69,78,49,37,40,91,7,69,50,59,56,20,24,61,70
886,62,54,97,97,84,43,36,95,45,24,65,86,82,23,48,18,34,87,10,29,39,67,4,13,50,23,48,45,85,54,42,76,37,0,91,29,52,37,25,6,70,41,3,10,99,46,94,63,20,53,81,91,40,26,97,96,3,66,54,13,98,0,14,41,42,93,50,10,63,67,45,52,57,59,79,0,92,57,57,4,49,26,75,91,86,62,69,0,17,50,76,27,61,45,26,31,96,11,70,83,76,53,89,13,49,45,88,2,96,80,95,98,78,75,83,82,77,76,3,30,20,50,52,6,49,54,44,74,96,22,23,40,76,44,82,9,71,60,62,11,95,19,82,87,96,18,12,13,26,16,3,26,65,17,86,89,61,72,35,46,0,75,6,5,69,68,83,27,56,15,37,78,84,64,5,48,61,9,63,14,75,54,46,58,73,47,74,98,86,57,20,17,7,49,29,14,28,26,89,64,21,41,10,82,5,19,38,43,68,21,47,14,39,69,16,93,15,3,59,77,23,89,41,13,57,19,95,58,0,46,60,3,9,24,33,79,96,2,46,61,8,75,3,45,16,10,54,38,4,50,88,65,49,18
278,2,82,31,92,77,74,79,99,11,16,80,96,47,0,25,24,5,97,82,75,29,78,90,18,14,64,1,34,21,58,75,14,73,93,73,58,30,82,79,47,18,61,20,18,64,35,9,92,47,7,46,81,72,2,97,13,94,82,35,54,11,3,10,57,11,95,53,92,9,80,54,40,75,28,60,53,0,41,47,42,87,98,67,12,46,99,90,50,26,45,2,74,43,65,97,97,10,3,29,84,13,43,4,40,73,76,93,76,94,20,60,73,12,19,32,23,54,50,27,94,3,15,22,96,41,27,18,71,0,6,16,74,49,93,14,1,90,0,20,21,6,1,51,24,29,71,40,23,11,0,51,57,77,99,12,11,79,2,95,85,38,75,62,82,13,49,93,74,58,53,77,72,74,61,38,54,73,30,98,95,94,86,54,48,25,24,5,92,81,97,51,68,24,11,9,83,95,8,9,88,31,66,55,36,25,50,75,96,30,97,18,25,84,1,36,32,23,41,2,32,94,60,25,58,70,86,43,14,5,5,13,88,72,81,70,53,9,50,92,65,51,59,76,96,14,89,14,53,50,7,26,32,13,22
866,91,63,19,31,95,22,99,1,29,15,9,77,95,55,33,54,68,93,62,78,97,34,1,66,89,11,3,46,17,5,42,2,8,56,52,45,2,72,74,17,98,12,73,92,42,35,12,65,26,53,37,49,42,75,22,81,89,91,75,31,72,97,30,17,14,43,98,85,29,82,2,62,33,0,49,74,62,0,20,73,49,14,23,55,42,49,40,16,94,75,74,12,45,95,39,98,50,84,70,38,35,69,40,15,13,98,95,62,44,99,85,44,85,26,62,47,82,66,57,63,36,3,97,10,51,50,48,30,14,23,86,81,30,30,41,73,37,15,11,8,79,43,25,73,35,35,57,17,96,65,27,28,81,76,10,71,49,19,55,53,46,0,66,23,22,67,78,50,86,80,72,52,27,80,53,99,40,86,1,84,81,99,18,16,87,31,65,27,80,18,86,11,40,31,74,52,0,94,49,10,72,87,38,98,20,6,69,10,44,82,62,91,4,8,27,93,20,91,47,11,10,68,74,58,46,65,41,78,10,63,38,92,76,93,68,61,75,5,50,9,64,84,63,82,32,36,0,12,20,43,22,53,70,2
720,92,55,67,83,52,0,13,46,76,71,46,94,10,2,69,11,61,97,15,89,67,87,58,98,25,49,12,19,33,22,44,41,86,89,0,79,54,67,71,36,35,86,50,1,65,66,29,79,13,87,96,16,82,39,3,99,60,76,55,84,25,66,1,80,68,35,43,69,24,84,91,36,74,87,14,32,73,83,0,89,82,38,0,92,21,36,97,95,64,76,89,15,84,70,69,62,86,57,28,85,50,22,1,91,73,60,80,81,31,22,14,36,7,47,36,80,55,38,29,71,24,66,93,86,23,54,9,32,82,88,27,49,25,99,49,82,58,42,95,32,24,33,74,91,11,54,7,44,49,80,13,59,76,49,9,36,15,85,63,76,81,46,22,38,15,78,43,73,99,77,42,46,14,35,44,2,20,82,46,36,80,75,48,99,75,48,72,21,48,30,22,1,18,44,82,84,50,32,45,18,4,56,33,77,39,52,98,89,18,51,30,4,41,25,1,65,37,20,47,6,83,20,33,72,96,40,41,13,60,21,52,72,83,60,40,67,3,26,91,52,39,67,17,69,78,77,25,34,2,52,83,77,47,57
230,74,95,32,85,42,25,0,19,65,32,45,73,50,88,49,33,25,43,7,70,2,83,52,14,18,21,40,83,45,20,5,17,94,14,10,76,83,83,65,49,60,96,10,16,77,15,88,37,28,83,40,55,3,17,10,42,57,20,85,17,2,18,41,96,56,54,9,97,26,67,26,82,6,54,86,45,88,75,92,0,80,8,92,44,77,88,68,94,29,19,18,83,18,91,37,22,11,80,15,27,44,97,91,0,22,56,74,75,32,6,88,61,61,98,32,69,21,60,12,70,99,49,54,8,89,11,38,34,4,97,56,42,12,43,41,39,33,17,86,55,30,97,58,26,74,58,2,72,50,54,30,0,74,99,75,84,2,4,1,71,10,95,84,59,16,77,90,77,94,88,23,3,25,57,3,22,89,34,19,20,0,16,35,4,80,90,80,34,97,11,88,22,33,32,71,89,22,40,50,55,56,69,20,19,77,19,16,84,39,16,42,0,53,34,74,53,64,12,83,78,75,9,87,5,78,75,39,90,61,61,95,11,24,49,19,48,30,37,16,90,38,59,86,64,56,90,34,98,9,13,39,7,22,48
280,23,40,94,85,27,31,66,50,91,25,10,90,70,89,42,44,76,2,57,15,74,53,26,87,27,19,70,6,69,86,35,31,27,71,13,58,10,23,84,51,44,91,46,13,46,97,37,74,85,15,9,54,70,25,79,32,93,79,59,73,96,30,54,49,43,63,82,19,20,23,17,58,55,35,35,61,5,34,71,66,0,96,27,88,33,50,78,73,53,82,54,97,32,43,79,13,78,1,50,39,12,58,16,30,21,78,87,73,8,58,16,15,18,35,75,53,35,79,93,40,75,98,44,55,18,76,88,64,9,94,79,24,27,28,57,59,78,60,65,39,83,44,13,39,26,83,34,83,96,36,19,6,83,64,1,23,7,73,8,21,37,20,61,13,29,46,8,59,38,0,4,96,93,14,48,3,39,40,92,74,83,5,97,87,39,21,52,93,1,57,22,17,27,9,82,65,85,67,20,86,19,41,1,93,61,28,9,43,13,20,9,34,89,28,91,19,17,46,89,52,47,42,91,3,85,20,25,29,62,4,27,42,6,32,34,51,44,99,83,49,61,18,29,18,88,28,21,30,77,7,49,21,34,78
582,79,50,38,25,57,99,16,87,77,36,22,84,13,55,4,68,17,51,73,26,65,97,0,33,50,33,88,48,94,17,39,27,32,58,1,79,58,22,53,26,42,30,84,63,73,29,45,95,52,27,45,39,37,54,45,65,85,87,25,41,46,67,38,23,55,80,96,6,65,88,8,37,51,60,3,5,45,92,16,84,1,0,51,33,69,64,83,38,29,23,41,88,3,89,22,24,26,42,50,21,39,64,66,2,40,70,88,12,93,18,18,41,85,91,64,77,61,77,45,64,43,21,75,67,80,4,47,20,41,30,81,69,69,86,50,48,39,74,31,99,32,2,67,30,13,82,69,5,64,56,76,76,54,40,72,2,39,18,6,6,76,57,96,89,1,19,80,58,76,50,61,67,56,53,15,11,15,70,96,76,77,23,9,73,92,53,82,30,26,40,29,3,71,59,68,66,97,8,77,95,30,98,60,1,28,77,61,41,2,38,17,61,81,43,0,25,60,16,99,23,91,74,27,78,81,69,78,69,82,7,72,11,47,86,0,63,95,27,22,11,88,52,86,75,92,10,65,25,77,92,65,90,65,9
590,0,93,77,11,5,59,15,63,4,87,20,51,53,51,89,96,6,15,15,16,94,55,65,77,83,84,32,94,66,1,14,50,57,33,56,64,46,27,7,53,42,59,11,59,89,85,17,47,39,1,3,13,1,62,45,63,80,99,42,67,88,28,21,80,38,65,64,33,52,82,48,0,17,73,29,66,65,29,65,37,40,1,0,9,92,95,45,24,18,90,56,40,81,70,24,37,76,0,91,29,37,13,76,68,4,35,69,42,50,7,53,43,36,94,67,97,87,82,27,87,51,14,35,71,45,49,51,27,71,41,99,96,23,3,40,46,77,97,40,58,12,58,56,48,91,88,90,13,5,25,60,38,16,41,61,1,41,7,45,93,58,17,89,37,98,90,94,65,15,91,60,95,54,21,75,73,86,39,51,71,45,18,91,43,30,24,52,4,94,80,89,81,9,20,52,18,76,8,99,40,2,89,28,4,97,69,92,14,61,74,6,79,74,66,85,87,73,56,21,11,20,81,49,15,63,54,13,59,54,64,83,38,15,78,93,13,90,32,96,64,5,18,33,23,57,48,42,60,80,62,26,90,40,91
592,56,97,77,92,97,3,98,37,53,87,8,65,24,93,44,40,10,52,57,97,15,76,91,64,77,84,0,24,93,49,12,16,22,7,19,66,31,40,1,49,49,64,7,99,34,22,8,57,66,96,14,33,62,83,59,7,19,48,20,4,29,18,29,99,27,44,54,0,27,43,44,95,41,12,22,98,92,88,69,47,32,77,60,0,78,62,97,68,85,97,8,69,96,16,53,34,26,38,97,3,81,55,35,0,34,74,72,80,32,83,26,71,61,66,24,66,92,4,49,47,5,1,24,82,1,31,89,11,27,1,76,60,78,54,17,80,2,20,38,76,76,73,3,51,91,54,39,94,62,69,2,44,54,15,32,60,33,97,38,69,70,20,20,23,72,13,5,18,98,29,85,50,50,5,76,43,4,71,60,48,96,59,4,67,11,69,9,83,82,62,97,86,7,19,85,14,38,10,33,27,33,4,16,39,18,11,59,40,29,45,68,98,14,31,60,47,0,47,27,71,29,72,95,5,53,89,77,91,89,7,75,28,74,82,57,72,57,42,79,80,99,13,40,24,70,57,92,36,97,13,38,73,30,12
868,48,55,44,21,38,40,33,81,39,4,39,43,0,4,73,88,8,63,26,0,54,12,85,58,59,98,5,74,63,14,13,60,33,68,76,46,37,46,59,23,11,64,18,39,4,71,43,13,96,34,81,49,29,32,81,98,59,13,31,74,96,28,28,32,51,12,1,56,71,59,34,35,21,88,84,76,39,40,86,59,68,14,49,49,0,31,40,1,96,40,81,84,30,42,44,29,86,15,42,92,1,19,79,6,50,2,37,19,0,44,67,63,9,49,9,42,34,44,6,12,25,7,24,32,44,26,70,96,73,36,9,81,69,98,46,5,72,12,93,7,64,52,57,39,96,93,84,40,21,33,88,55,19,32,60,26,67,46,54,0,68,4,18,24,74,47,47,73,54,24,0,64,56,16,60,43,24,18,81,69,60,47,78,13,56,86,28,3,86,92,32,76,81,93,89,46,61,59,18,16,47,23,93,15,72,86,65,4,23,18,57,25,99,6,61,22,79,51,29,21,29,65,60,52,88,0,67,33,32,8,84,69,12,38,91,44,43,68,62,20,95,12,0,83,78,98,21,15,77,43,62,77,91,49
717,46,21,93,41,72,69,3,39,92,73,2,80,0,55,5,37,3,61,16,50,30,63,8,82,64,79,29,5,89,27,67,86,47,75,50,42,42,37,92,84,42,15,84,24,40,80,66,35,84,80,40,95,26,41,7,57,26,59,64,20,52,21,58,77,67,74,83,70,84,59,7,59,70,42,58,62,31,31,86,59,80,20,82,77,43,0,21,13,22,59,89,10,10,71,58,93,53,65,66,91,32,28,93,22,1,69,18,45,74,98,87,13,19,59,53,91,93,30,82,92,16,39,46,50,49,84,77,52,90,12,45,64,64,5,65,97,29,38,4,69,98,19,72,57,37,30,74,57,53,86,27,2,67,51,68,62,56,79,19,67,24,0,62,91,15,39,11,83,5,88,41,38,13,9,32,90,73,68,40,27,49,92,94,32,75,35,49,9,96,25,43,0,5,52,33,78,41,53,13,68,35,41,35,32,15,89,86,26,76,58,47,29,14,84,20,52,91,99,1,77,83,82,86,73,45,95,40,4,62,80,26,91,51,41,17,79,33,4,61,53,3,60,87,74,21,66,1,77,63,82,47,48,84,82
736,57,48,84,33,15,26,20,38,27,1,31,4,20,75,37,69,29,50,98,57,49,63,22,25,1,33,82,76,4,65,43,16,61,27,65,80,4,23,9,91,60,76,33,28,84,1,19,31,4,9,74,66,47,53,46,60,95,11,30,51,42,26,90,52,15,0,52,72,83,32,64,87,69,80,27,57,15,64,21,97,42,73,36,54,71,75,0,16,41,48,92,20,84,44,69,38,18,59,65,64,68,37,98,52,89,76,46,50,29,14,38,36,33,31,62,59,2,42,15,13,72,22,47,45,50,57,98,88,22,67,57,3,81,76,42,82,87,71,62,44,67,55,80,98,58,70,7,79,42,31,20,52,98,87,54,62,3,45,21,51,35,6,49,5,58,36,98,76,62,16,82,21,26,51,41,52,86,95,68,39,15,59,68,18,93,78,60,63,33,8,87,54,15,56,78,52,38,65,76,51,13,80,64,48,91,38,76,96,3,11,45,13,48,14,55,38,60,23,27,70,66,84,66,60,45,4,71,4,49,46,61,86,78,86,99,19,35,44,80,44,73,76,83,65,87,10,32,63,68,76,43,90,35,64
835,52,61,67,73,51,71,28,4,36,50,20,97,31,30,48,5,91,10,15,22,64,32,4,40,99,11,62,39,93,53,7,3,63,87,45,44,5,88,23,97,80,62,35,51,26,97,57,29,91,98,81,42,85,95,81,6,21,13,31,21,49,66,86,35,94,36,70,16,91,66,66,23,50,96,77,20,3,56,8,55,92,66,64,99,22,17,9,0,85,73,6,34,73,53,58,79,2,46,20,29,38,47,25,17,12,74,57,54,65,92,48,74,92,60,42,44,33,94,89,7,66,40,55,64,94,89,9,78,29,27,47,69,5,59,81,20,48,44,2,99,59,71,12,40,66,99,97,77,2,15,96,63,96,74,57,64,38,81,11,89,41,45,12,74,98,41,95,0,99,74,91,27,81,92,13,84,12,68,97,26,58,3,89,20,43,42,22,42,35,74,9,86,61,32,63,27,40,27,2,16,24,85,6,30,39,36,88,14,80,81,11,38,48,12,21,56,78,35,90,38,61,33,58,15,18,68,37,88,81,29,4,21,85,79,81,32,97,74,33,6,72,20,93,96,77,92,25,54,48,18,91,22,0,46
810,24,23,25,36,37,73,8,68,29,82,14,9,26,78,45,51,58,31,6,87,0,1,32,24,49,43,9,19,69,80,50,5,72,53,96,8,20,8,9,6,22,48,41,63,94,1,79,7,45,4,67,63,32,30,33,45,5,64,65,0,86,82,65,24,80,7,94,17,74,1,3,18,5,95,43,33,64,94,90,1,32,83,16,74,9,78,2,40,0,3,31,25,73,56,1,98,40,89,20,74,14,13,13,3,99,23,97,13,66,4,37,65,9,66,61,4,7,75,25,30,22,10,22,17,18,37,97,79,15,73,25,83,41,28,12,30,50,29,80,60,42,0,26,51,42,26,74,72,58,35,43,45,67,62,86,24,66,55,62,17,47,23,40,77,33,17,38,95,37,33,84,26,76,39,15,78,87,51,61,41,30,26,78,36,24,84,69,15,87,77,94,92,39,71,66,33,56,69,69,40,76,88,57,88,74,15,20,91,75,38,92,15,10,47,15,45,64,93,95,74,54,22,27,94,28,54,50,42,66,2,78,39,53,29,47,63,61,75,75,78,7,9,86,67,50,10,89,51,19,46,2,2,80,47
890,37,47,16,83,0,9,53,42,48,55,71,55,13,73,57,11,97,97,39,19,76,78,44,18,64,83,74,99,63,38,70,34,40,91,19,10,13,93,86,58,89,1,39,57,50,66,99,10,64,70,38,29,46,62,45,67,41,88,22,32,60,3,95,10,34,77,2,40,71,56,27,58,76,8,22,27,27,47,66,83,65,20,68,53,10,4,56,79,26,0,72,95,86,49,21,7,25,54,10,1,28,65,59,65,77,4,31,89,16,91,15,56,88,85,92,40,54,3,96,87,60,24,14,95,76,25,89,93,30,26,15,5,31,7,6,47,98,9,83,92,9,92,38,7,78,9,70,8,49,20,13,70,58,30,84,1,13,90,66,0,97,52,80,8,9,13,53,85,29,13,48,69,77,60,96,47,51,49,29,42,60,23,78,7,91,49,61,11,98,12,57,28,24,15,34,87,7,23,92,21,5,59,43,66,38,40,25,34,16,32,75,49,31,7,13,36,48,80,93,46,54,70,27,52,90,42,60,50,98,59,98,3,10,99,70,34,45,93,91,20,36,50,88,85,18,63,8,15,40,76,36,36,25,87
